20201028002651788,3727.03193,N,12639.42193,E,62.8,M
20201028002651891,3727.03197,N,12639.42197,E,62.6,M
20201028002651999,3727.03196,N,12639.42197,E,62.6,M
20201028002652095,3727.03197,N,12639.42197,E,62.5,M
20201028002652201,3727.03199,N,12639.42200,E,62.4,M
20201028002652306,3727.03202,N,12639.42202,E,62.3,M
20201028002652394,3727.03203,N,12639.42202,E,62.2,M
20201028002652494,3727.03205,N,12639.42205,E,62.2,M
20201028002652593,3727.03206,N,12639.42207,E,62.1,M
20201028002652698,3727.03205,N,12639.42206,E,62.0,M
20201028002652794,3727.03207,N,12639.42208,E,62.0,M
20201028002652894,3727.03209,N,12639.42210,E,61.9,M
20201028002652993,3727.03209,N,12639.42210,E,61.9,M
20201028002653089,3727.03209,N,12639.42211,E,61.8,M
20201028002653191,3727.03208,N,12639.42210,E,61.7,M
20201028002653292,3727.03210,N,12639.42211,E,61.7,M
20201028002653395,3727.03208,N,12639.42210,E,61.6,M
20201028002653494,3727.03210,N,12639.42212,E,61.6,M
20201028002653595,3727.03212,N,12639.42214,E,61.5,M
20201028002653699,3727.03211,N,12639.42212,E,61.5,M
20201028002653795,3727.03213,N,12639.42216,E,61.4,M
20201028002653906,3727.03213,N,12639.42215,E,61.4,M
20201028002653995,3727.03212,N,12639.42216,E,61.4,M
20201028002654103,3727.03215,N,12639.42219,E,61.3,M
20201028002654196,3727.03217,N,12639.42220,E,61.2,M
20201028002654298,3727.03219,N,12639.42224,E,61.1,M
20201028002654392,3727.03219,N,12639.42225,E,61.1,M
20201028002654494,3727.03221,N,12639.42227,E,61.0,M
20201028002654602,3727.03221,N,12639.42227,E,61.0,M
20201028002654695,3727.03224,N,12639.42230,E,60.9,M
20201028002654802,3727.03224,N,12639.42230,E,60.8,M
20201028002654893,3727.03225,N,12639.42232,E,60.8,M
20201028002654990,3727.03225,N,12639.42232,E,60.7,M
20201028002655101,3727.03226,N,12639.42234,E,60.6,M
20201028002655197,3727.03227,N,12639.42236,E,60.6,M
20201028002655295,3727.03229,N,12639.42238,E,60.5,M
20201028002655397,3727.03228,N,12639.42238,E,60.5,M
20201028002655493,3727.03231,N,12639.42241,E,60.3,M
20201028002655592,3727.03233,N,12639.42245,E,60.2,M
20201028002655694,3727.03233,N,12639.42246,E,60.2,M
20201028002655787,3727.03236,N,12639.42250,E,60.1,M
20201028002655887,3727.03236,N,12639.42250,E,60.0,M
20201028002655998,3727.03239,N,12639.42254,E,60.0,M
20201028002656094,3727.03241,N,12639.42256,E,59.9,M
20201028002656196,3727.03243,N,12639.42259,E,59.8,M
20201028002656294,3727.03244,N,12639.42260,E,59.8,M
20201028002656396,3727.03245,N,12639.42260,E,59.8,M
20201028002656495,3727.03247,N,12639.42261,E,59.7,M
20201028002656593,3727.03247,N,12639.42261,E,59.7,M
20201028002656693,3727.03248,N,12639.42264,E,59.7,M
20201028002656794,3727.03249,N,12639.42264,E,59.6,M
20201028002656894,3727.03253,N,12639.42267,E,59.6,M
20201028002656994,3727.03253,N,12639.42266,E,59.6,M
20201028002657094,3727.03255,N,12639.42269,E,59.5,M
20201028002657190,3727.03255,N,12639.42269,E,59.4,M
20201028002657297,3727.03256,N,12639.42269,E,59.5,M
20201028002657397,3727.03255,N,12639.42269,E,59.4,M
20201028002657494,3727.03259,N,12639.42272,E,59.4,M
20201028002657591,3727.03258,N,12639.42270,E,59.4,M
20201028002657693,3727.03260,N,12639.42270,E,59.4,M
20201028002657799,3727.03261,N,12639.42271,E,59.4,M
20201028002657894,3727.03261,N,12639.42270,E,59.3,M
20201028002657994,3727.03263,N,12639.42271,E,59.3,M
20201028002658104,3727.03264,N,12639.42270,E,59.3,M
20201028002658194,3727.03265,N,12639.42270,E,59.3,M
20201028002658301,3727.03267,N,12639.42271,E,59.3,M
20201028002658402,3727.03267,N,12639.42272,E,59.3,M
20201028002658494,3727.03270,N,12639.42272,E,59.2,M
20201028002658589,3727.03272,N,12639.42272,E,59.2,M
20201028002658694,3727.03273,N,12639.42273,E,59.3,M
20201028002658798,3727.03274,N,12639.42274,E,59.2,M
20201028002658894,3727.03276,N,12639.42273,E,59.2,M
